id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1,1778626360.0915499,-0.64000000,2.18000000,0.25000000,10.31000000,-7.39000000,35.64000000
2,1778626360.1035242,-0.64000000,2.18000000,0.25000000,10.31000000,-7.39000000,35.64000000
3,1778626360.11511,-0.64000000,2.18000000,0.25000000,10.31000000,-7.39000000,35.64000000
4,1778626360.121678,-0.64000000,2.18000000,0.25000000,10.31000000,-7.39000000,35.64000000
5,1778626360.134441,0.01000000,1.66000000,-0.07000000,41.81000000,38.39000000,68.48000000
6,1778626360.144937,0.01000000,1.66000000,-0.07000000,41.81000000,38.39000000,68.48000000
7,1778626360.153147,0.01000000,1.66000000,-0.07000000,41.81000000,38.39000000,68.48000000
8,1778626360.1625118,0.47000000,0.56000000,0.24000000,93.87000000,33.33000000,165.71000000
9,1778626360.173593,0.47000000,0.56000000,0.24000000,93.87000000,33.33000000,165.71000000
10,1778626360.183962,0.08000000,-0.00000000,-0.07000000,75.99000000,-4.21000000,208.19000000
11,1778626360.1947389,0.08000000,-0.00000000,-0.07000000,75.99000000,-4.21000000,208.19000000
12,1778626360.201625,0.08000000,-0.00000000,-0.07000000,75.99000000,-4.21000000,208.19000000
13,1778626360.213364,0.08000000,-0.00000000,-0.07000000,75.99000000,-4.21000000,208.19000000
14,1778626360.2215838,-0.27000000,0.78000000,0.44000000,-33.75000000,119.57000000,61.95000000
15,1778626360.234475,-0.27000000,0.78000000,0.44000000,-33.75000000,119.57000000,61.95000000
16,1778626360.2449138,-0.27000000,0.78000000,0.44000000,-33.75000000,119.57000000,61.95000000
17,1778626360.254053,-0.27000000,0.78000000,0.44000000,-33.75000000,119.57000000,61.95000000
18,1778626360.2626429,-0.27000000,0.78000000,0.44000000,-33.75000000,119.57000000,61.95000000
19,1778626360.272661,0.14000000,0.48000000,0.44000000,-62.13000000,153.08000000,78.67000000
20,1778626360.2839732,0.14000000,0.48000000,0.44000000,-62.13000000,153.08000000,78.67000000
21,1778626360.294932,0.14000000,0.48000000,0.44000000,-62.13000000,153.08000000,78.67000000
22,1778626360.3049269,-0.14000000,-0.14000000,-0.78000000,-117.19000000,-132.57000000,114.50000000
23,1778626360.314344,-0.14000000,-0.14000000,-0.78000000,-117.19000000,-132.57000000,114.50000000
24,1778626360.321653,-0.14000000,-0.14000000,-0.78000000,-117.19000000,-132.57000000,114.50000000
25,1778626360.334434,-1.02000000,0.15000000,-0.38000000,-48.16000000,-131.90000000,22.71000000
26,1778626360.341759,-1.02000000,0.15000000,-0.38000000,-48.16000000,-131.90000000,22.71000000
27,1778626360.35443,-1.02000000,0.15000000,-0.38000000,-48.16000000,-131.90000000,22.71000000
28,1778626360.365012,-1.02000000,0.15000000,-0.38000000,-48.16000000,-131.90000000,22.71000000
29,1778626360.3716118,-0.74000000,0.62000000,0.05000000,-90.45000000,-11.66000000,-16.78000000
30,1778626360.384584,-0.74000000,0.62000000,0.05000000,-90.45000000,-11.66000000,-16.78000000
31,1778626360.394955,-0.74000000,0.62000000,0.05000000,-90.45000000,-11.66000000,-16.78000000
32,1778626360.402768,-0.74000000,0.62000000,0.05000000,-90.45000000,-11.66000000,-16.78000000
33,1778626360.414849,0.02000000,1.00000000,0.32000000,-95.40000000,59.08000000,-140.99000000
34,1778626360.42223,0.02000000,1.00000000,0.32000000,-95.40000000,59.08000000,-140.99000000
35,1778626360.431629,0.02000000,1.00000000,0.32000000,-95.40000000,59.08000000,-140.99000000
36,1778626360.44491,0.02000000,1.00000000,0.32000000,-95.40000000,59.08000000,-140.99000000
37,1778626360.454124,-0.44000000,2.31000000,0.95000000,-105.65000000,78.43000000,-175.66000000
