id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1778597920173,1.0022537,-1.7762622,-0.6082672,1.8495473,1.9773707,-3.8774672
1,1778597920223,0.4846624,-0.9475553,-0.17141244,0.5148067,0.37782016,-1.2392929
2,1778597920273,-0.13110521,-0.17891288,-0.024757542,-0.12583824,0.6452264,-0.97035944
3,1778597920323,-0.08524887,0.005732042,0.007073583,0.20433442,0.6258314,-0.63056564
4,1778597920373,-0.16031423,0.016464375,0.0023172083,0.5207626,0.52656585,-0.5694791
5,1778597920423,-0.53015286,0.024513626,0.03506302,1.071763,-0.27198774,0.08689558
6,1778597920473,-0.29288295,-0.06561358,-0.10183521,1.1534663,-1.691944,2.6268733
7,1778597920523,-0.3272142,-0.3506912,-0.2821506,-0.3642284,-0.73456544,2.8212812
8,1778597920573,-0.1598264,-8.323717,1.3533107,0.6612616,-11.566428,4.614476
9,1778597920623,0.8465737,-1.4454502,-1.3828245,2.3005185,9.480934,-4.5086436
10,1778597920673,0.0015854583,-0.27586976,0.022135438,-3.1760411,10.140669,-3.1193833
11,1778597920723,-0.038294915,0.20976834,0.3139817,-2.790127,3.2942436,-0.89904094
12,1778597920773,0.21580528,0.2924561,0.39496207,-1.5911512,-7.283652,1.890017
13,1778597920823,0.3978281,0.29580995,0.17696154,0.46318856,-7.4974546,2.794403
14,1778597920873,0.11775078,0.21714681,-0.24495333,1.1965322,-2.4005477,2.05266
15,1778597920923,0.09884723,0.11988505,0.005061271,-0.8174904,5.2578697,1.0493138
16,1778597920973,0.078663126,-0.031892106,-0.18427904,-0.8407033,3.7389534,0.11453723
17,1778597921023,0.6486354,-2.1018298,1.0963445,0.22922719,10.530248,-4.23238
18,1778597921073,1.1319562,-4.7313128,-3.7425356,5.115691,-11.8466625,2.6177104
19,1778597921123,0.4230125,-2.3256845,-0.9084677,1.183246,-0.47616947,1.8145752
20,1778597921173,0.11921428,-1.0468293,-0.327824,3.998724,-2.2902865,-1.9453003
21,1778597921223,-0.034514207,-0.21922012,-0.15970443,1.740966,-0.62125,-1.1772901
22,1778597921273,-0.054393414,0.015732625,0.03603869,0.39568797,-2.705675,-0.93492925
23,1778597921323,-0.05049075,0.025489293,0.03152623,0.786489,-1.5490016,-1.201572
24,1778597921373,-0.3477642,-0.0039026667,0.08787098,0.9622655,-0.40026945,-1.1220068
25,1778597921423,-0.72540814,0.045124583,0.0006707709,0.6960809,-2.0627391,1.5183055
26,1778597921473,-0.049454104,-0.05847902,-0.023964813,-0.6247624,-0.13912456,1.3541355
27,1778597921523,-0.23519666,-0.55625194,-0.76431286,-1.698358,-0.12599096,1.6334536
28,1778597921573,-0.810718,-9.068943,2.411482,3.7030652,1.9637791,4.0188823
29,1778597921623,-0.077260606,-0.9317616,-0.089517415,-1.6013832,6.8526864,-3.1009047
30,1778597921673,0.009146876,-0.005488125,0.13000758,-2.649017,4.3180537,-1.637577
31,1778597921723,-0.06097917,0.096347086,0.112445585,-2.3745859,2.1546745,-0.69226307
32,1778597921773,-0.041587792,0.20921952,0.3047129,-0.9622655,-2.2536347,0.8970556
33,1778597921823,0.042197585,0.21879324,0.25184396,-0.40286562,-5.0637674,2.3324363
34,1778597921873,0.09043211,0.09537142,0.1276294,1.1268936,-5.806274,2.9029844
35,1778597921923,0.1261659,0.13884957,-0.060186442,2.4901922,-3.4072535,1.6832392
36,1778597921973,0.40953606,-0.32331154,0.6939429,-4.533384,10.5982065,0.6453791
37,1778597922023,1.6253387,-5.3508,1.4238636,7.1824007,0.85047716,-0.61682117
38,1778597922073,0.061162103,-2.985967,-1.5311259,3.7334557,-13.385737,2.8136454
39,1778597922123,-0.02872119,-0.5889368,0.16897328,2.8852692,-3.1079297,4.104251
40,1778597922173,0.0048783333,-0.07091877,-0.1923283,3.0963233,-0.0015271631,3.3282993
41,1778597922223,0.122751065,0.16055815,-0.12384869,0.559858,0.47510046,-0.07971791
42,1778597922273,-0.07549221,0.3146525,-0.028294332,-0.8729264,0.052381694,-3.1453452
43,1778597922323,-0.32306764,0.52124995,-0.00798827,-2.9573514,-0.14813483,-3.5724926
44,1778597922373,-0.40234053,0.26166162,0.17860797,-4.012621,-0.4266894,-3.3221905
45,1778597922423,-0.7221153,-0.1829375,-0.0023172083,-1.1869112,1.4773777,0.054367006
46,1778597922473,-1.6468644,-1.4919773,-1.9784081,-1.1016954,0.40515637,3.2096386
47,1778597922523,-0.47271052,-5.763751,-4.209331,5.81559,-7.228063,-0.9801333
48,1778597922573,0.30892047,-1.7036359,0.11098208,4.1444154,9.992534,-0.24419338
49,1778597922623,0.23141594,-0.5318603,0.0017683958,2.7230844,4.4602327,-1.9113973
50,1778597922673,0.05116152,0.0248795,-0.0453685,0.968985,0.36270124,-1.8064812
51,1778597922723,0.083175585,0.20251182,-0.040917024,-0.7415904,-0.7076874,-0.33383787
52,1778597922773,0.25306356,0.18659624,0.1437279,-1.6963727,-1.5969545,1.5465581
53,1778597922823,0.35983807,0.14738666,0.15988737,-1.0607675,-1.8742872,1.0942124
54,1778597922873,0.14982581,0.11543357,0.026586918,-0.18096884,-1.2881621,0.08933904
