id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1778598034173,-0.57204556,-0.3050178,0.69766265,3.1086931,-6.6662197,-0.8906415
1,1778598034183,-0.5245428,-0.25946635,0.5450318,3.498578,-7.0269356,-1.3051136
2,1778598034193,-0.5245428,-0.25946635,0.5450318,3.498578,-7.0269356,-1.3051136
3,1778598034203,-0.56100833,-0.2051949,0.36026493,3.9854376,-6.431953,-1.3448198
4,1778598034213,-0.56100833,-0.2051949,0.36026493,3.9854376,-6.431953,-1.3448198
5,1778598034223,-0.41435343,-0.12811723,0.11762882,4.5653014,-5.5417695,-1.1136073
6,1778598034233,-0.24629487,-0.095066525,-0.08915155,4.6978593,-4.7532954,-0.93492925
7,1778598034243,-0.12592198,-0.008537084,-0.23812364,4.537049,-4.1670175,-0.8025242
8,1778598034253,-0.12592198,-0.008537084,-0.23812364,4.537049,-4.1670175,-0.8025242
9,1778598034263,-0.08280971,0.04841746,-0.3422151,3.5703547,-3.7441459,-0.48502702
10,1778598034273,-0.018293751,0.120738745,-0.40532854,3.147483,-3.8052323,-0.3736968
11,1778598034283,0.08604161,0.15927759,-0.4291104,2.3128886,-4.2386413,-0.15195273
12,1778598034293,0.097200796,0.15287478,-0.47179583,1.8295414,-4.6809077,-0.094531395
13,1778598034303,0.08720021,0.13439809,-0.436123,1.3942999,-5.127908,-0.06612616
14,1778598034313,0.14238635,0.12890996,-0.44423324,1.341002,-5.362633,-0.06169739
15,1778598034323,0.21092694,0.12665373,-0.51905465,1.4489723,-5.3656874,-0.10262536
16,1778598034333,0.24086772,0.11897036,-0.6838814,1.884672,-4.914258,-0.40515637
17,1778598034343,0.12708059,0.0734799,-1.0826851,1.9669861,-4.6917505,-0.5401576
18,1778598034353,0.12708059,0.0734799,-1.0826851,1.9669861,-4.6917505,-0.5401576
19,1778598034363,0.084578104,0.09750569,-1.2875141,1.8721492,-4.4312167,-0.57604593
20,1778598034373,0.03609967,0.13049541,-1.531065,1.6517797,-4.1237984,-0.5749769
21,1778598034383,0.029940773,0.178547,-1.876756,1.1748465,-3.5127807,-0.46807548
22,1778598034393,0.09653002,0.33178765,-1.9481014,0.027183503,-1.8863518,-0.12965615
23,1778598034403,0.12390967,0.42045137,-1.7111365,-0.2144137,-0.4934264,0.19349156
24,1778598034413,0.12390967,0.42045137,-1.7111365,-0.2144137,-0.4934264,0.19349156
25,1778598034423,0.20629252,0.4078287,-1.4055698,-0.37415496,1.5360206,0.56214875
26,1778598034433,0.22446433,0.409658,-1.3255042,-0.5030475,1.9906571,0.6377433
27,1778598034443,0.24678269,0.44825786,-1.039207,-0.7067711,2.4799602,0.7797695
28,1778598034453,0.38325405,0.43484247,-0.7804114,-0.7067711,2.4799602,0.7797695
29,1778598034463,0.38325405,0.43484247,-0.7804114,-1.0595458,2.6198483,0.9202685
30,1778598034473,0.45319718,0.3500814,-0.60857207,-1.193478,2.5213463,0.894154
31,1778598034483,0.48429656,0.28849244,-0.5626548,-1.1763737,2.4260514,0.8237518
32,1778598034493,0.48429656,0.28849244,-0.5626548,-1.1763737,2.4260514,0.8237518
33,1778598034503,0.48923588,0.22446433,-0.62808543,-1.1763737,2.4260514,0.8237518
34,1778598034513,0.4911872,0.22306179,-0.6261341,-0.8321512,2.850908,0.27977628
35,1778598034523,0.4911872,0.22306179,-0.6261341,-0.8321512,2.850908,0.27977628
