id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1778605853980,-0.33533466,0.43832684,0.8163715,0.099571034,0.61636305,0.01282817
1,1778605854030,-0.3355787,0.49079913,0.7902574,-0.13683382,0.28099802,-0.049480084
2,1778605854080,-0.39415246,0.545468,0.68531275,-0.23640485,0.004886922,-0.2968805
3,1778605854130,-0.47395915,0.68409246,0.67555046,-0.7324274,-0.59986967,-0.6976081
4,1778605854180,-0.584029,0.5857374,0.7917217,-0.84299403,-0.48197266,-0.46486846
5,1778605854230,-0.4795725,0.36584184,0.7770783,-1.2767084,-0.0030543262,0.124005646
6,1778605854280,-0.28432667,0.25796852,1.0789771,-0.6603453,-0.4111123,-0.60903263
7,1778605854330,-0.35168648,0.01415532,1.2417632,0.23396139,-0.8765916,-1.006095
8,1778605854380,-0.49592432,-0.25479576,1.1402354,0.1459968,-0.064751714,-0.75686204
9,1778605854430,-0.38146147,-0.29091623,1.1399914,-1.4245378,1.2968669,0.57543504
10,1778605854480,-0.2596769,-0.20696054,1.0413923,-0.67073005,1.7354681,1.3579534
11,1778605854530,-0.2511349,0.00707766,0.89056486,0.5021312,1.0769554,0.95233893
12,1778605854580,-0.22306833,0.117147475,0.52033,0.44776422,0.4373795,0.9419542
13,1778605854630,-0.29994637,0.38975942,0.69409883,0.06291912,-0.24373524,0.79045963
14,1778605854680,-0.48128092,0.45858356,0.47273886,-0.43371433,1.3622295,0.5045747
15,1778605854730,-0.447601,0.38048524,0.58329684,-0.9718866,0.26939157,0.13255776
16,1778605854780,-0.4588276,0.3441207,0.579636,-0.75319684,-0.26328292,-0.48380527
17,1778605854830,-0.6760386,0.24625377,0.75169635,-1.0708468,-1.056186,-0.3707952
18,1778605854880,-0.5464442,0.3743838,0.93303084,-0.7153232,-2.3005185,-0.6426302
19,1778605854930,-0.41050428,0.50763905,1.406502,-1.5442673,-0.2602286,-0.13988814
20,1778605854980,-0.3738957,0.41904628,1.3901501,1.178359,-1.7641789,1.1270463
21,1778605855030,-0.2796896,0.68140787,0.77951884,0.60903263,-1.2186762,-0.3933972
22,1778605855080,-0.3585201,0.5127643,1.1180263,0.7086037,-2.235767,-0.21319197
23,1778605855130,-0.37536004,0.6169767,0.5959878,0.54611355,-1.8930714,-0.2864958
24,1778605855180,-0.008053889,0.49934113,1.070191,-0.8717047,-1.591304,-0.06780604
25,1778605855230,-0.07004443,0.31898284,0.77414954,-1.2724323,-1.3384057,-0.50335294
26,1778605855280,0.20232345,-0.020744866,1.0858107,-1.41904,-0.93951076,-0.8417723
27,1778605855330,0.16132185,-0.2020794,1.2478647,-1.2522738,-0.70066243,-1.1710287
28,1778605855380,0.3018988,-0.3951287,1.2703179,-0.398895,-1.0647382,-1.7507398
29,1778605855430,0.4275883,-0.6074585,1.2317569,-0.42943826,0.16615535,-1.5522085
30,1778605855480,0.3116611,-0.7236297,1.287646,0.2003638,1.9028453,-0.7556403
31,1778605855530,0.13911264,-0.6282034,1.2039344,0.78801614,2.93704,0.44165558
32,1778605855580,0.14692247,-0.40098605,1.0650659,1.6371188,2.8301387,1.568702
33,1778605855630,0.2272173,-0.12764193,0.68994987,2.3542747,1.078788,2.3652701
34,1778605855680,0.23868799,0.093473926,0.66749656,1.4672983,0.6047566,2.0732768
35,1778605855730,0.32069123,0.26284966,0.81319875,1.3054191,0.1863139,1.2822062
36,1778605855780,0.15302388,0.25796852,0.7402256,0.81306165,0.3903429,1.1808025
37,1778605855830,0.3133695,0.34778157,0.6967834,1.6016886,-0.29871312,0.8588765
38,1778605855880,0.099575356,0.49470404,0.46224442,0.68294734,-0.31520647,0.8038987
39,1778605855930,0.10470056,0.605506,0.5252112,0.37140608,-0.3744604,0.41599923
40,1778605855980,0.111290105,0.6909261,0.50324607,-0.20891592,-0.17104226,0.23579398
41,1778605856030,0.005857374,0.6557818,0.6743302,-1.2498302,0.13500121,-0.7672467
42,1778605856080,-0.020988923,0.66798466,0.6557818,-1.5925257,0.12095132,-1.2345587
43,1778605856130,-0.13203497,0.84931916,0.686289,-1.0341948,0.086132,-1.4648548
44,1778605856180,-0.35974038,0.88739216,1.1197346,-1.0958922,0.34391713,-1.028697
45,1778605856230,-0.4566311,0.8085616,1.0155222,-0.11178834,-0.72387534,-0.17165314
46,1778605856280,-0.39756927,0.66822875,1.1646413,0.8332202,-0.42577308,0.960891
47,1778605856330,-0.102504045,0.7490117,0.9525554,1.0592403,-0.3659083,1.0134255
48,1778605856380,-0.23014598,0.71728426,0.71826047,0.22968534,0.01160644,0.8020661
49,1778605856430,-0.076389916,0.6284474,0.78659654,0.034208454,-1.1239921,0.54428095
50,1778605856480,0.030751213,0.47810817,0.94206095,-0.7519751,-1.0231993,0.40500367
51,1778605856530,0.07809832,0.44271985,0.80392456,-0.8344419,-0.67256266,-0.31948254
52,1778605856580,0.08053889,0.26870704,0.818568,-1.0677924,-0.36163223,-0.91996306
53,1778605856630,0.21330604,0.12837411,1.0533512,-1.3078625,-1.0256428,-1.2773192
54,1778605856680,0.22672918,-0.025626011,1.0540832,-1.3353515,-0.28099802,-1.5613716
55,1778605856730,0.31263736,-0.23990828,1.4182167,-0.9053023,0.46303585,-1.287093
56,1778605856780,0.21916342,-0.26797485,1.3779472,0.11911872,0.9804387,-0.6872234
57,1778605856830,0.33533466,-0.23356278,1.1841658,0.77457714,1.4123205,0.11789699
58,1778605856880,0.27187976,-0.08419975,1.0780008,1.2315043,1.4025466,0.3371976
59,1778605856930,0.15692882,0.090789296,0.8717725,1.3072516,0.50885075,0.15027285
60,1778605856980,0.030507157,0.25308737,0.9127741,0.75747293,0.63285637,0.6963864
61,1778605857030,0.14814276,0.25650415,0.89715445,1.047023,0.51251596,1.1148291
62,1778605857080,0.13545178,0.31678632,0.72607034,1.0867293,0.4831944,1.033584
63,1778605857130,-0.020256752,0.37487194,0.5400987,0.7556403,0.5699373,0.6969972
64,1778605857180,0.024161667,0.41636166,0.49128726,0.80756384,-0.30176744,0.8576548
65,1778605857230,0.12471326,0.60697037,0.4600479,-0.3567453,-0.5705481,0.2846632
66,1778605857280,0.10958171,0.5110559,0.60038084,-0.6420194,0.25350907,0.3005457
